tran_date,curr_code,std_rate
2015/06/01 上午 12:00:00,AUD,23.526879
2015/06/01 上午 12:00:00,EUR,33.799396
2015/06/01 上午 12:00:00,GBP,47.01664
2015/06/01 上午 12:00:00,JPY,0.247912
2015/06/01 上午 12:00:00,USD,30.932
2015/06/02 上午 12:00:00,AUD,24.097855
2015/06/02 上午 12:00:00,EUR,34.57033
2015/06/02 上午 12:00:00,GBP,47.566369
2015/06/02 上午 12:00:00,JPY,0.249774
2015/06/02 上午 12:00:00,USD,31.002
2015/06/03 上午 12:00:00,AUD,24.075869
2015/06/03 上午 12:00:00,EUR,34.861463
2015/06/03 上午 12:00:00,GBP,47.43744
2015/06/03 上午 12:00:00,JPY,0.248869
2015/06/03 上午 12:00:00,USD,30.922
2015/06/04 上午 12:00:00,AUD,23.883572
2015/06/04 上午 12:00:00,EUR,34.907476
2015/06/04 上午 12:00:00,GBP,47.726763
2015/06/04 上午 12:00:00,JPY,0.249755
2015/06/04 上午 12:00:00,USD,31.062
2015/06/05 上午 12:00:00,AUD,23.646384
2015/06/05 上午 12:00:00,EUR,34.492068
2015/06/05 上午 12:00:00,GBP,47.388967
2015/06/05 上午 12:00:00,JPY,0.24707
2015/06/05 上午 12:00:00,USD,31.032
2015/06/08 上午 12:00:00,AUD,24.091133
2015/06/08 上午 12:00:00,EUR,35.31573
2015/06/08 上午 12:00:00,GBP,48.003998
2015/06/08 上午 12:00:00,JPY,0.251225
2015/06/08 上午 12:00:00,USD,31.275
2015/06/09 上午 12:00:00,AUD,24.074368
2015/06/09 上午 12:00:00,EUR,35.318047
2015/06/09 上午 12:00:00,GBP,48.158127
2015/06/09 上午 12:00:00,JPY,0.251725
2015/06/09 上午 12:00:00,USD,31.302
2015/06/10 上午 12:00:00,AUD,24.17394
2015/06/10 上午 12:00:00,EUR,35.28417
2015/06/10 上午 12:00:00,GBP,48.385268
2015/06/10 上午 12:00:00,JPY,0.253941
2015/06/10 上午 12:00:00,USD,31.156
2015/06/11 上午 12:00:00,AUD,24.166131
2015/06/11 上午 12:00:00,EUR,35.079063
2015/06/11 上午 12:00:00,GBP,48.354075
2015/06/11 上午 12:00:00,JPY,0.252467
2015/06/11 上午 12:00:00,USD,31.162
2015/06/12 上午 12:00:00,AUD,24.147066
2015/06/12 上午 12:00:00,EUR,35.179212
2015/06/12 上午 12:00:00,GBP,48.593901
2015/06/12 上午 12:00:00,JPY,0.253047
2015/06/12 上午 12:00:00,USD,31.226
2015/06/15 上午 12:00:00,AUD,24.27341
2015/06/15 上午 12:00:00,EUR,35.266145
2015/06/15 上午 12:00:00,GBP,48.762486
2015/06/15 上午 12:00:00,JPY,0.25327
2015/06/15 上午 12:00:00,USD,31.256
2015/06/16 上午 12:00:00,AUD,24.237403
2015/06/16 上午 12:00:00,EUR,35.167997
2015/06/16 上午 12:00:00,GBP,48.925037
2015/06/16 上午 12:00:00,JPY,0.253453
2015/06/16 上午 12:00:00,USD,31.266
2015/06/17 上午 12:00:00,AUD,24.227275
2015/06/17 上午 12:00:00,EUR,35.440596
2015/06/17 上午 12:00:00,GBP,49.492415
2015/06/17 上午 12:00:00,JPY,0.253269
2015/06/17 上午 12:00:00,USD,31.261
2015/06/18 上午 12:00:00,AUD,24.22836
2015/06/18 上午 12:00:00,EUR,35.283326
2015/06/18 上午 12:00:00,GBP,49.32335
2015/06/18 上午 12:00:00,JPY,0.252619
2015/06/18 上午 12:00:00,USD,31.062
2015/06/22 上午 12:00:00,AUD,23.933616
2015/06/22 上午 12:00:00,EUR,35.123077
2015/06/22 上午 12:00:00,GBP,49.006928
2015/06/22 上午 12:00:00,JPY,0.251013
2015/06/22 上午 12:00:00,USD,30.97
2015/06/23 上午 12:00:00,AUD,23.983147
2015/06/23 上午 12:00:00,EUR,34.623034
2015/06/23 上午 12:00:00,GBP,48.763046
2015/06/23 上午 12:00:00,JPY,0.250117
2015/06/23 上午 12:00:00,USD,31.002
2015/06/24 上午 12:00:00,AUD,23.922461
2015/06/24 上午 12:00:00,EUR,34.793766
2015/06/24 上午 12:00:00,GBP,48.770271
2015/06/24 上午 12:00:00,JPY,0.250723
2015/06/24 上午 12:00:00,USD,31.052
2015/06/25 上午 12:00:00,AUD,24.024932
2015/06/25 上午 12:00:00,EUR,34.787556
2015/06/25 上午 12:00:00,GBP,48.90069
2015/06/25 上午 12:00:00,JPY,0.251169
2015/06/25 上午 12:00:00,USD,31.052
2015/06/26 上午 12:00:00,AUD,23.834659
2015/06/26 上午 12:00:00,EUR,34.768218
2015/06/26 上午 12:00:00,GBP,49.011108
2015/06/26 上午 12:00:00,JPY,0.251389
2015/06/26 上午 12:00:00,USD,31.132
2015/06/29 上午 12:00:00,AUD,23.941586
2015/06/29 上午 12:00:00,EUR,35.031601
2015/06/29 上午 12:00:00,GBP,49.064819
2015/06/29 上午 12:00:00,JPY,0.254431
2015/06/29 上午 12:00:00,USD,31.178
2015/06/30 上午 12:00:00,AUD,23.948756
2015/06/30 上午 12:00:00,EUR,34.633729
2015/06/30 上午 12:00:00,GBP,48.823398
2015/06/30 上午 12:00:00,JPY,0.253633
2015/06/30 上午 12:00:00,USD,31.07
2015/07/01 上午 12:00:00,AUD,23.77595
2015/07/01 上午 12:00:00,EUR,34.37483
2015/07/01 上午 12:00:00,GBP,48.57198
2015/07/01 上午 12:00:00,JPY,0.252497
2015/07/01 上午 12:00:00,USD,31.1
2015/07/02 上午 12:00:00,AUD,23.77368
2015/07/02 上午 12:00:00,EUR,34.529775
2015/07/02 上午 12:00:00,GBP,48.622035
2015/07/02 上午 12:00:00,JPY,0.253129
2015/07/02 上午 12:00:00,USD,31.15
2015/07/03 上午 12:00:00,AUD,23.389792
2015/07/03 上午 12:00:00,EUR,34.58988
2015/07/03 上午 12:00:00,GBP,48.4694
2015/07/03 上午 12:00:00,JPY,0.253296
2015/07/03 上午 12:00:00,USD,31.12
2015/07/06 上午 12:00:00,AUD,23.359385
2015/07/06 上午 12:00:00,EUR,34.43944
2015/07/06 上午 12:00:00,GBP,48.60646
2015/07/06 上午 12:00:00,JPY,0.25414
2015/07/06 上午 12:00:00,USD,31.15
2015/07/07 上午 12:00:00,AUD,23.221922
2015/07/07 上午 12:00:00,EUR,34.312478
2015/07/07 上午 12:00:00,GBP,48.182684
2015/07/07 上午 12:00:00,JPY,0.254321
2015/07/07 上午 12:00:00,USD,31.162
2015/07/08 上午 12:00:00,AUD,23.197053
2015/07/08 上午 12:00:00,EUR,34.587933
2015/07/08 上午 12:00:00,GBP,47.964723
2015/07/08 上午 12:00:00,JPY,0.256721
2015/07/08 上午 12:00:00,USD,31.225
2015/07/09 上午 12:00:00,AUD,23.256981
2015/07/09 上午 12:00:00,EUR,34.465428
2015/07/09 上午 12:00:00,GBP,48.034863
2015/07/09 上午 12:00:00,JPY,0.257376
2015/07/09 上午 12:00:00,USD,31.23
2015/07/13 上午 12:00:00,AUD,23.10984
2015/07/13 上午 12:00:00,EUR,34.32624
2015/07/13 上午 12:00:00,GBP,48.31944
2015/07/13 上午 12:00:00,JPY,0.252795
2015/07/13 上午 12:00:00,USD,31.2
2015/07/14 上午 12:00:00,AUD,23.32625
2015/07/14 上午 12:00:00,EUR,34.460372
2015/07/14 上午 12:00:00,GBP,48.946937
2015/07/14 上午 12:00:00,JPY,0.253663
2015/07/14 上午 12:00:00,USD,31.302
2015/07/15 上午 12:00:00,AUD,23.075609
2015/07/15 上午 12:00:00,EUR,34.24284
2015/07/15 上午 12:00:00,GBP,48.906281
2015/07/15 上午 12:00:00,JPY,0.252683
2015/07/15 上午 12:00:00,USD,31.272
2015/07/16 上午 12:00:00,AUD,23.185055
2015/07/16 上午 12:00:00,EUR,34.049625
2015/07/16 上午 12:00:00,GBP,48.878041
2015/07/16 上午 12:00:00,JPY,0.252195
2015/07/16 上午 12:00:00,USD,31.31
2015/07/17 上午 12:00:00,AUD,23.080075
2015/07/17 上午 12:00:00,EUR,33.910896
2015/07/17 上午 12:00:00,GBP,48.881163
2015/07/17 上午 12:00:00,JPY,0.252353
2015/07/17 上午 12:00:00,USD,31.312
2015/07/20 上午 12:00:00,AUD,23.105322
2015/07/20 上午 12:00:00,EUR,33.927715
2015/07/20 上午 12:00:00,GBP,48.783823
2015/07/20 上午 12:00:00,JPY,0.252189
2015/07/20 上午 12:00:00,USD,31.342
2015/07/21 上午 12:00:00,AUD,23.303994
2015/07/21 上午 12:00:00,EUR,34.343555
2015/07/21 上午 12:00:00,GBP,48.85987
2015/07/21 上午 12:00:00,JPY,0.253507
2015/07/21 上午 12:00:00,USD,31.407
2015/07/22 上午 12:00:00,AUD,23.12837
2015/07/22 上午 12:00:00,EUR,34.264601
2015/07/22 上午 12:00:00,GBP,48.949878
2015/07/22 上午 12:00:00,JPY,0.2529
2015/07/22 上午 12:00:00,USD,31.352
2015/07/23 上午 12:00:00,AUD,23.132946
2015/07/23 上午 12:00:00,EUR,34.546877
2015/07/23 上午 12:00:00,GBP,48.791488
2015/07/23 上午 12:00:00,JPY,0.253809
2015/07/23 上午 12:00:00,USD,31.452
2015/07/24 上午 12:00:00,AUD,22.963299
2015/07/24 上午 12:00:00,EUR,34.638858
2015/07/24 上午 12:00:00,GBP,48.909336
2015/07/24 上午 12:00:00,JPY,0.254664
2015/07/24 上午 12:00:00,USD,31.53
2015/07/27 上午 12:00:00,AUD,22.94412
2015/07/27 上午 12:00:00,EUR,34.990572
2015/07/27 上午 12:00:00,GBP,49.10736
2015/07/27 上午 12:00:00,JPY,0.256065
2015/07/27 上午 12:00:00,USD,31.56
2015/07/28 上午 12:00:00,AUD,23.160263
2015/07/28 上午 12:00:00,EUR,34.92195
2015/07/28 上午 12:00:00,GBP,49.301205
2015/07/28 上午 12:00:00,JPY,0.255544
2015/07/28 上午 12:00:00,USD,31.575
2015/07/29 上午 12:00:00,AUD,22.999181
2015/07/29 上午 12:00:00,EUR,34.624863
2015/07/29 上午 12:00:00,GBP,49.17588
2015/07/29 上午 12:00:00,JPY,0.254341
2015/07/29 上午 12:00:00,USD,31.523
2015/07/30 上午 12:00:00,AUD,23.043449
2015/07/30 上午 12:00:00,EUR,34.546213
2015/07/30 上午 12:00:00,GBP,49.30072
2015/07/30 上午 12:00:00,JPY,0.254559
2015/07/30 上午 12:00:00,USD,31.601
2015/07/31 上午 12:00:00,AUD,23.153206
2015/07/31 上午 12:00:00,EUR,34.799509
2015/07/31 上午 12:00:00,GBP,49.499957
2015/07/31 上午 12:00:00,JPY,0.255706
2015/07/31 上午 12:00:00,USD,31.682
2015/08/03 上午 12:00:00,AUD,23.097093
2015/08/03 上午 12:00:00,EUR,34.716975
2015/08/03 上午 12:00:00,GBP,49.418584
2015/08/03 上午 12:00:00,JPY,0.255603
2015/08/03 上午 12:00:00,USD,31.705
2015/08/04 上午 12:00:00,AUD,23.413788
2015/08/04 上午 12:00:00,EUR,34.524233
2015/08/04 上午 12:00:00,GBP,49.375174
2015/08/04 上午 12:00:00,JPY,0.255073
2015/08/04 上午 12:00:00,USD,31.726
2015/08/05 上午 12:00:00,AUD,23.3553
2015/08/05 上午 12:00:00,EUR,34.62655
2015/08/05 上午 12:00:00,GBP,49.539525
2015/08/05 上午 12:00:00,JPY,0.254264
2015/08/05 上午 12:00:00,USD,31.75
2015/08/06 上午 12:00:00,AUD,23.330399
2015/08/06 上午 12:00:00,EUR,34.692338
2015/08/06 上午 12:00:00,GBP,49.258356
2015/08/06 上午 12:00:00,JPY,0.25457
2015/08/06 上午 12:00:00,USD,31.755
2015/08/07 上午 12:00:00,AUD,23.570163
2015/08/07 上午 12:00:00,EUR,34.829451
2015/08/07 上午 12:00:00,GBP,49.218084
2015/08/07 上午 12:00:00,JPY,0.255735
2015/08/07 上午 12:00:00,USD,31.77
2015/08/10 上午 12:00:00,AUD,23.543688
2015/08/10 上午 12:00:00,EUR,34.996344
2015/08/10 上午 12:00:00,GBP,49.523368
2015/08/10 上午 12:00:00,JPY,0.254834
2015/08/10 上午 12:00:00,USD,31.76
2015/08/11 上午 12:00:00,AUD,23.428024
2015/08/11 上午 12:00:00,EUR,35.422736
2015/08/11 上午 12:00:00,GBP,49.958184
2015/08/11 上午 12:00:00,JPY,0.256373
2015/08/11 上午 12:00:00,USD,32.08
2015/08/12 上午 12:00:00,AUD,23.955924
2015/08/12 上午 12:00:00,EUR,36.224447
2015/08/12 上午 12:00:00,GBP,50.687605
2015/08/12 上午 12:00:00,JPY,0.261372
2015/08/12 上午 12:00:00,USD,32.465
2015/08/13 上午 12:00:00,AUD,23.821376
2015/08/13 上午 12:00:00,EUR,36.08809
2015/08/13 上午 12:00:00,GBP,50.529799
2015/08/13 上午 12:00:00,JPY,0.260072
2015/08/13 上午 12:00:00,USD,32.366
2015/08/14 上午 12:00:00,AUD,23.903768
2015/08/14 上午 12:00:00,EUR,35.960848
2015/08/14 上午 12:00:00,GBP,50.620315
2015/08/14 上午 12:00:00,JPY,0.26036
2015/08/14 上午 12:00:00,USD,32.368
2015/08/17 上午 12:00:00,AUD,24.048201
2015/08/17 上午 12:00:00,EUR,36.140806
2015/08/17 上午 12:00:00,GBP,50.839829
2015/08/17 上午 12:00:00,JPY,0.262248
2015/08/17 上午 12:00:00,USD,32.621
2015/08/18 上午 12:00:00,AUD,23.970567
2015/08/18 上午 12:00:00,EUR,35.996667
2015/08/18 上午 12:00:00,GBP,51.134598
2015/08/18 上午 12:00:00,JPY,0.262463
2015/08/18 上午 12:00:00,USD,32.653
2015/08/19 上午 12:00:00,AUD,24.004446
2015/08/19 上午 12:00:00,EUR,36.326816
2015/08/19 上午 12:00:00,GBP,51.223424
2015/08/19 上午 12:00:00,JPY,0.263877
2015/08/19 上午 12:00:00,USD,32.668
2015/08/20 上午 12:00:00,AUD,23.975849
2015/08/20 上午 12:00:00,EUR,36.736608
2015/08/20 上午 12:00:00,GBP,51.268514
2015/08/20 上午 12:00:00,JPY,0.264792
2015/08/20 上午 12:00:00,USD,32.678
2015/08/21 上午 12:00:00,AUD,24.055369
2015/08/21 上午 12:00:00,EUR,37.432614
2015/08/21 上午 12:00:00,GBP,51.598882
2015/08/21 上午 12:00:00,JPY,0.269365
2015/08/21 上午 12:00:00,USD,32.876
2015/08/24 上午 12:00:00,AUD,23.586176
2015/08/24 上午 12:00:00,EUR,38.292928
2015/08/24 上午 12:00:00,GBP,51.9944
2015/08/24 上午 12:00:00,JPY,0.278355
2015/08/24 上午 12:00:00,USD,32.96
2015/08/25 上午 12:00:00,AUD,23.436151
2015/08/25 上午 12:00:00,EUR,37.863456
2015/08/25 上午 12:00:00,GBP,51.580575
2015/08/25 上午 12:00:00,JPY,0.276689
2015/08/25 上午 12:00:00,USD,32.879
2015/08/26 上午 12:00:00,AUD,23.33851
2015/08/26 上午 12:00:00,EUR,37.070321
2015/08/26 上午 12:00:00,GBP,50.667796
2015/08/26 上午 12:00:00,JPY,0.273224
2015/08/26 上午 12:00:00,USD,32.765
2015/08/27 上午 12:00:00,AUD,23.482982
2015/08/27 上午 12:00:00,EUR,36.856419
2015/08/27 上午 12:00:00,GBP,50.475631
2015/08/27 上午 12:00:00,JPY,0.270759
2015/08/27 上午 12:00:00,USD,32.77
2015/08/28 上午 12:00:00,AUD,23.510633
2015/08/28 上午 12:00:00,EUR,36.655482
2015/08/28 上午 12:00:00,GBP,50.455771
2015/08/28 上午 12:00:00,JPY,0.269263
2015/08/28 上午 12:00:00,USD,32.772
2015/08/31 上午 12:00:00,AUD,23.337753
2015/08/31 上午 12:00:00,EUR,36.783291
2015/08/31 上午 12:00:00,GBP,50.346945
2015/08/31 上午 12:00:00,JPY,0.270643
2015/08/31 上午 12:00:00,USD,32.81
2015/09/01 上午 12:00:00,AUD,22.934824
2015/09/01 上午 12:00:00,EUR,36.97742
2015/09/01 上午 12:00:00,GBP,50.01674
2015/09/01 上午 12:00:00,JPY,0.273748
2015/09/01 上午 12:00:00,USD,32.68
2015/09/02 上午 12:00:00,AUD,23.057896
2015/09/02 上午 12:00:00,EUR,36.781897
2015/09/02 上午 12:00:00,GBP,50.122584
2015/09/02 上午 12:00:00,JPY,0.272268
2015/09/02 上午 12:00:00,USD,32.762
2015/09/03 上午 12:00:00,AUD,23.019742
2015/09/03 上午 12:00:00,EUR,36.484552
2015/09/03 上午 12:00:00,GBP,50.044486
2015/09/03 上午 12:00:00,JPY,0.273182
2015/09/03 上午 12:00:00,USD,32.801
2015/09/04 上午 12:00:00,AUD,22.690886
2015/09/04 上午 12:00:00,EUR,36.566112
2015/09/04 上午 12:00:00,GBP,49.797811
2015/09/04 上午 12:00:00,JPY,0.275884
2015/09/04 上午 12:00:00,USD,32.833
2015/09/07 上午 12:00:00,AUD,22.804194
2015/09/07 上午 12:00:00,EUR,36.788395
2015/09/07 上午 12:00:00,GBP,50.3148
2015/09/07 上午 12:00:00,JPY,0.276115
2015/09/07 上午 12:00:00,USD,32.935
2015/09/08 上午 12:00:00,AUD,23.158205
2015/09/08 上午 12:00:00,EUR,36.969961
2015/09/08 上午 12:00:00,GBP,50.811419
2015/09/08 上午 12:00:00,JPY,0.275461
2015/09/08 上午 12:00:00,USD,33.003
2015/09/09 上午 12:00:00,AUD,23.001495
2015/09/09 上午 12:00:00,EUR,36.730943
2015/09/09 上午 12:00:00,GBP,50.371898
2015/09/09 上午 12:00:00,JPY,0.271969
2015/09/09 上午 12:00:00,USD,32.775
2015/09/10 上午 12:00:00,AUD,23.235763
2015/09/10 上午 12:00:00,EUR,37.061568
2015/09/10 上午 12:00:00,GBP,50.746092
2015/09/10 上午 12:00:00,JPY,0.27237
2015/09/10 上午 12:00:00,USD,32.856
2015/09/11 上午 12:00:00,AUD,23.197932
2015/09/11 上午 12:00:00,EUR,37.102953
2015/09/11 上午 12:00:00,GBP,50.458446
2015/09/11 上午 12:00:00,JPY,0.27125
2015/09/11 上午 12:00:00,USD,32.71
2015/09/14 上午 12:00:00,AUD,23.352264
2015/09/14 上午 12:00:00,EUR,37.025952
2015/09/14 上午 12:00:00,GBP,50.477144
2015/09/14 上午 12:00:00,JPY,0.272122
2015/09/14 上午 12:00:00,USD,32.72
2015/09/15 上午 12:00:00,AUD,23.415761
2015/09/15 上午 12:00:00,EUR,36.946543
2015/09/15 上午 12:00:00,GBP,50.30356
2015/09/15 上午 12:00:00,JPY,0.272264
2015/09/15 上午 12:00:00,USD,32.786
2015/09/16 上午 12:00:00,AUD,23.582088
2015/09/16 上午 12:00:00,EUR,36.988298
2015/09/16 上午 12:00:00,GBP,50.758167
2015/09/16 上午 12:00:00,JPY,0.271726
2015/09/16 上午 12:00:00,USD,32.762
2015/09/17 上午 12:00:00,AUD,23.431719
2015/09/17 上午 12:00:00,EUR,37.362062
2015/09/17 上午 12:00:00,GBP,50.920058
2015/09/17 上午 12:00:00,JPY,0.272138
2015/09/17 上午 12:00:00,USD,32.662
2015/09/18 上午 12:00:00,AUD,23.57942
2015/09/18 上午 12:00:00,EUR,36.915723
2015/09/18 上午 12:00:00,GBP,50.738704
2015/09/18 上午 12:00:00,JPY,0.272192
2015/09/18 上午 12:00:00,USD,32.663
2015/09/21 上午 12:00:00,AUD,23.488801
2015/09/21 上午 12:00:00,EUR,36.855447
2015/09/21 上午 12:00:00,GBP,51.078507
2015/09/21 上午 12:00:00,JPY,0.273239
2015/09/21 上午 12:00:00,USD,32.939
2015/09/22 上午 12:00:00,AUD,23.373142
2015/09/22 上午 12:00:00,EUR,36.663752
2015/09/22 上午 12:00:00,GBP,50.659942
2015/09/22 上午 12:00:00,JPY,0.274415
2015/09/22 上午 12:00:00,USD,32.971
2015/09/23 上午 12:00:00,AUD,23.284975
2015/09/23 上午 12:00:00,EUR,37.19345
2015/09/23 上午 12:00:00,GBP,50.69295
2015/09/23 上午 12:00:00,JPY,0.276438
2015/09/23 上午 12:00:00,USD,33.25
2015/09/24 上午 12:00:00,AUD,23.36515
2015/09/24 上午 12:00:00,EUR,37.364284
2015/09/24 上午 12:00:00,GBP,50.701544
2015/09/24 上午 12:00:00,JPY,0.277028
2015/09/24 上午 12:00:00,USD,33.26
2015/09/25 上午 12:00:00,AUD,23.390959
2015/09/25 上午 12:00:00,EUR,37.280382
2015/09/25 上午 12:00:00,GBP,50.543914
2015/09/25 上午 12:00:00,JPY,0.276076
2015/09/25 上午 12:00:00,USD,33.292
2015/09/30 上午 12:00:00,AUD,23.245918
2015/09/30 上午 12:00:00,EUR,37.027166
2015/09/30 上午 12:00:00,GBP,50.112726
2015/09/30 上午 12:00:00,JPY,0.276343
2015/09/30 上午 12:00:00,USD,33.128
2015/10/01 上午 12:00:00,AUD,23.25524
2015/10/01 上午 12:00:00,EUR,37.03306
2015/10/01 上午 12:00:00,GBP,50.053348
2015/10/01 上午 12:00:00,JPY,0.275828
2015/10/01 上午 12:00:00,USD,33.08
2015/10/02 上午 12:00:00,AUD,23.368349
2015/10/02 上午 12:00:00,EUR,37.181138
2015/10/02 上午 12:00:00,GBP,50.390489
2015/10/02 上午 12:00:00,JPY,0.276507
2015/10/02 上午 12:00:00,USD,33.156
2015/10/05 上午 12:00:00,AUD,23.375317
2015/10/05 上午 12:00:00,EUR,36.922638
2015/10/05 上午 12:00:00,GBP,49.984829
2015/10/05 上午 12:00:00,JPY,0.273966
2015/10/05 上午 12:00:00,USD,33.002
2015/10/06 上午 12:00:00,AUD,23.599361
2015/10/06 上午 12:00:00,EUR,37.126586
2015/10/06 上午 12:00:00,GBP,50.156464
2015/10/06 上午 12:00:00,JPY,0.27395
2015/10/06 上午 12:00:00,USD,32.937
2015/10/07 上午 12:00:00,AUD,23.694138
2015/10/07 上午 12:00:00,EUR,36.941554
2015/10/07 上午 12:00:00,GBP,50.356617
2015/10/07 上午 12:00:00,JPY,0.273888
2015/10/07 上午 12:00:00,USD,32.872
2015/10/08 上午 12:00:00,AUD,23.8491
2015/10/08 上午 12:00:00,EUR,37.04166
2015/10/08 上午 12:00:00,GBP,50.41818
2015/10/08 上午 12:00:00,JPY,0.27391
2015/10/08 上午 12:00:00,USD,32.85
2015/10/12 上午 12:00:00,AUD,23.970672
2015/10/12 上午 12:00:00,EUR,36.984904
2015/10/12 上午 12:00:00,GBP,49.973088
2015/10/12 上午 12:00:00,JPY,0.271243
2015/10/12 上午 12:00:00,USD,32.56
2015/10/13 上午 12:00:00,AUD,23.716132
2015/10/13 上午 12:00:00,EUR,37.256982
2015/10/13 上午 12:00:00,GBP,49.920427
2015/10/13 上午 12:00:00,JPY,0.273417
2015/10/13 上午 12:00:00,USD,32.739
2015/10/14 上午 12:00:00,AUD,23.904934
2015/10/14 上午 12:00:00,EUR,37.568171
2015/10/14 上午 12:00:00,GBP,50.674793
2015/10/14 上午 12:00:00,JPY,0.275536
2015/10/14 上午 12:00:00,USD,32.742
2015/10/15 上午 12:00:00,AUD,23.787735
2015/10/15 上午 12:00:00,EUR,36.949049
2015/10/15 上午 12:00:00,GBP,50.185013
2015/10/15 上午 12:00:00,JPY,0.273
2015/10/15 上午 12:00:00,USD,32.457
2015/10/16 上午 12:00:00,AUD,23.614883
2015/10/16 上午 12:00:00,EUR,36.893175
2015/10/16 上午 12:00:00,GBP,50.174718
2015/10/16 上午 12:00:00,JPY,0.272191
2015/10/16 上午 12:00:00,USD,32.505
2015/10/19 上午 12:00:00,AUD,23.496566
2015/10/19 上午 12:00:00,EUR,36.719869
2015/10/19 上午 12:00:00,GBP,50.134437
2015/10/19 上午 12:00:00,JPY,0.27128
2015/10/19 上午 12:00:00,USD,32.418
2015/10/20 上午 12:00:00,AUD,23.60226
2015/10/20 上午 12:00:00,EUR,36.879344
2015/10/20 上午 12:00:00,GBP,50.208444
2015/10/20 上午 12:00:00,JPY,0.271278
2015/10/20 上午 12:00:00,USD,32.51
2015/10/21 上午 12:00:00,AUD,23.474318
2015/10/21 上午 12:00:00,EUR,36.917516
2015/10/21 上午 12:00:00,GBP,50.194669
2015/10/21 上午 12:00:00,JPY,0.271475
2015/10/21 上午 12:00:00,USD,32.558
2015/10/22 上午 12:00:00,AUD,23.539886
2015/10/22 上午 12:00:00,EUR,36.279772
2015/10/22 上午 12:00:00,GBP,50.273725
2015/10/22 上午 12:00:00,JPY,0.270594
2015/10/22 上午 12:00:00,USD,32.658
2015/10/23 上午 12:00:00,AUD,23.471135
2015/10/23 上午 12:00:00,EUR,35.822823
2015/10/23 上午 12:00:00,GBP,49.780654
2015/10/23 上午 12:00:00,JPY,0.267685
2015/10/23 上午 12:00:00,USD,32.513
2015/10/26 上午 12:00:00,AUD,23.710029
